ap_id,rssi,room_id
SDZ,-74,A508
eduroam,-75,A508
Konferencija,-75,A508
free_wifi,-46,A508
Konferencija,-51,A508
Novinari,-51,A508
fesb-mobile,-52,A508
predavaonice,-52,A508
Vijecnici,-52,A508
SDZ,-53,A508
eduroam,-53,A508
EMLAB,-60,A508
fesb-mobile,-66,A508
free_wifi,-52,A508
EMLAB,-55,A508
Konferencija,-55,A508
SDZ,-55,A508
eduroam,-56,A508
Novinari,-56,A508
Vijecnici,-56,A508
fesb-mobile,-57,A508
predavaonice,-57,A508
Priva,-68,A508
free_wifi,-42,A508
eduroam,-54,A508
fesb-mobile,-54,A508
Konferencija,-54,A508
Novinari,-55,A508
Vijecnici,-56,A508
predavaonice,-56,A508
SDZ,-56,A508
EMLAB,-65,A508
fesb-mobile,-65,A508
free_wifi,-48,A508
Vijecnici,-53,A508
eduroam,-54,A508
Novinari,-54,A508
predavaonice,-54,A508
SDZ,-54,A508
fesb-mobile,-55,A508
Konferencija,-55,A508
EMLAB,-62,A508
fesb-mobile,-70,A508
free_wifi,-44,A508
fesb-mobile,-53,A508
EMLAB,-55,A508
eduroam,-55,A508
eduroam,-67,A508
SDZ,-67,A508
fesb-mobile,-68,A508
Priva,-68,A508
KTOS,-68,A508
predavaonice,-69,A508
free_wifi,-47,A508
predavaonice,-54,A508
EMLAB,-55,A508
SDZ,-55,A508
eduroam,-55,A508
Novinari,-55,A508
Vijecnici,-55,A508
fesb-mobile,-55,A508
Konferencija,-56,A508
Konferencija,-64,A508
free_wifi,-48,A508
SDZ,-55,A508
eduroam,-55,A508
Vijecnici,-55,A508
EMLAB,-56,A508
predavaonice,-56,A508
Konferencija,-56,A508
Novinari,-56,A508
fesb-mobile,-56,A508
SDZ,-66,A508
free_wifi,-43,A508
Konferencija,-54,A508
SDZ,-54,A508
predavaonice,-55,A508
Novinari,-56,A508
fesb-mobile,-56,A508
Vijecnici,-57,A508
eduroam,-57,A508
EMLAB,-59,A508
eduroam,-65,A508
free_wifi,-43,A508
fesb-mobile,-53,A508
Konferencija,-53,A508
SDZ,-53,A508
eduroam,-54,A508
Novinari,-54,A508
Vijecnici,-54,A508
predavaonice,-54,A508
eduroam,-65,A508
predavaonice,-65,A508
free_wifi,-45,A508
eduroam,-53,A508
Novinari,-53,A508
Vijecnici,-53,A508
fesb-mobile,-53,A508
Konferencija,-53,A508
SDZ,-53,A508
predavaonice,-54,A508
EMLAB,-57,A508
fesb-mobile,-63,A508
free_wifi,-42,A508
SDZ,-55,A508
Vijecnici,-55,A508
Konferencija,-55,A508
Novinari,-56,A508
fesb-mobile,-56,A508
predavaonice,-56,A508
eduroam,-56,A508
EMLAB,-62,A508
Konferencija,-65,A508
free_wifi,-48,A508
eduroam,-53,A508
Konferencija,-54,A508
EMLAB,-56,A508
Novinari,-56,A508
predavaonice,-56,A508
Konferencija,-67,A508
KTOS,-67,A508
eduroam,-68,A508
fesb-mobile,-68,A508
free_wifi,-46,A508
eduroam,-52,A508
Novinari,-52,A508
Vijecnici,-52,A508
fesb-mobile,-52,A508
predavaonice,-52,A508
Konferencija,-52,A508
SDZ,-52,A508
EMLAB,-53,A508
Priva,-70,A508
free_wifi,-44,A508
EMLAB,-52,A508
predavaonice,-52,A508
fesb-mobile,-53,A508
SDZ,-53,A508
Novinari,-54,A508
Konferencija,-54,A508
eduroam,-55,A508
Vijecnici,-55,A508
KTOS,-67,A508
free_wifi,-44,A508
Konferencija,-51,A508
Vijecnici,-51,A508
eduroam,-52,A508
Novinari,-52,A508
fesb-mobile,-52,A508
predavaonice,-52,A508
SDZ,-52,A508
EMLAB,-56,A508
KTOS,-68,A508
free_wifi,-47,A508
SDZ,-58,A508
Vijecnici,-60,A508
Konferencija,-60,A508
fesb-mobile,-61,A508
predavaonice,-61,A508
eduroam,-62,A508
Novinari,-62,A508
fesb-mobile,-65,A508
Konferencija,-66,A508
free_wifi,-49,A508
Novinari,-57,A508
Vijecnici,-57,A508
predavaonice,-57,A508
fesb-mobile,-58,A508
Konferencija,-58,A508
SDZ,-58,A508
eduroam,-59,A508
eduroam,-65,A508
SDZ,-65,A508
free_wifi,-44,A508
eduroam,-54,A508
fesb-mobile,-54,A508
predavaonice,-54,A508
Konferencija,-54,A508
SDZ,-54,A508
Novinari,-55,A508
Vijecnici,-55,A508
EMLAB,-60,A508
eduroam,-67,A508
free_wifi,-45,A508
eduroam,-53,A508
Novinari,-53,A508
Vijecnici,-53,A508
predavaonice,-53,A508
SDZ,-54,A508
fesb-mobile,-54,A508
Konferencija,-56,A508
EMLAB,-62,A508
eduroam,-65,A508
free_wifi,-44,A508
predavaonice,-54,A508
Novinari,-55,A508
Vijecnici,-55,A508
Konferencija,-55,A508
SDZ,-56,A508
eduroam,-56,A508
fesb-mobile,-56,A508
EMLAB,-61,A508
fesb-mobile,-63,A508
free_wifi,-45,A508
predavaonice,-53,A508
eduroam,-54,A508
Vijecnici,-54,A508
fesb-mobile,-54,A508
Konferencija,-54,A508
SDZ,-54,A508
SDZ,-65,A508
Vijecnici,-65,A508
EMLAB,-65,A508
free_wifi,-43,A508
eduroam,-51,A508
Novinari,-51,A508
EMLAB,-57,A508
Vijecnici,-57,A508
fesb-mobile,-62,A508
Konferencija,-62,A508
SDZ,-62,A508
predavaonice,-63,A508
Vijecnici,-68,A508
Novinari,-52,A508
eduroam,-53,A508
Vijecnici,-53,A508
free_wifi,-55,A508
predavaonice,-55,A508
fesb-mobile,-63,A508
Konferencija,-63,A508
SDZ,-63,A508
predavaonice,-63,A508
eduroam,-64,A508
free_wifi,-49,A508
predavaonice,-49,A508
SDZ,-50,A508
Novinari,-50,A508
Konferencija,-50,A508
eduroam,-51,A508
Vijecnici,-51,A508
fesb-mobile,-51,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-61,A508
free_wifi,-49,A508
Vijecnici,-49,A508
eduroam,-50,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-71,A508
Novinari,-49,A508
free_wifi,-50,A508
Vijecnici,-50,A508
eduroam,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-61,A508
free_wifi,-49,A508
predavaonice,-49,A508
SDZ,-49,A508
Novinari,-50,A508
Vijecnici,-50,A508
eduroam,-50,A508
fesb-mobile,-51,A508
Konferencija,-51,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
TesLAB,-67,A508
free_wifi,-49,A508
eduroam,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-51,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
TesLAB,-70,A508
fesb-mobile,-71,A508
Vijecnici,-71,A508
free_wifi,-48,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-55,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
Konferencija,-49,A508
Novinari,-49,A508
eduroam,-50,A508
EMLAB,-58,A508
IoT Lab,-67,A508
eduroam,-70,A508
fesb-mobile,-70,A508
Konferencija,-70,A508
SDZ,-70,A508
free_wifi,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
SDZ,-50,A508
Novinari,-50,A508
EMLAB,-58,A508
TesLAB,-68,A508
free_wifi,-49,A508
fesb-mobile,-51,A508
Konferencija,-51,A508
SDZ,-51,A508
eduroam,-52,A508
Vijecnici,-52,A508
predavaonice,-52,A508
Novinari,-53,A508
EMLAB,-55,A508
fesb-mobile,-70,A508
free_wifi,-48,A508
eduroam,-49,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
TesLAB,-69,A508
DIRECT-A8-HP OfficeJet Pro 8730,-71,A508
free_wifi,-48,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-50,A508
Konferencija,-50,A508
eduroam,-51,A508
Novinari,-51,A508
SDZ,-51,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-61,A508
free_wifi,-47,A508
eduroam,-50,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
Vijecnici,-51,A508
EMLAB,-58,A508
Radio Data,-70,A508
free_wifi,-49,A508
eduroam,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
Novinari,-50,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-47,A508
eduroam,-50,A508
DIRECT-A8-HP OfficeJet Pro 8730,-60,A508
EMLAB,-70,A508
eduroam,-70,A508
Konferencija,-70,A508
SDZ,-70,A508
Vijecnici,-70,A508
fesb-mobile,-70,A508
KTOS,-70,A508
free_wifi,-48,A508
Konferencija,-49,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
fesb-mobile,-49,A508
eduroam,-49,A508
predavaonice,-49,A508
Vijecnici,-49,A508
SDZ,-49,A508
Novinari,-50,A508
Konferencija,-50,A508
EMLAB,-54,A508
eduroam,-70,A508
free_wifi,-48,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
SDZ,-49,A508
Konferencija,-50,A508
eduroam,-50,A508
Novinari,-51,A508
EMLAB,-59,A508
KTOS,-70,A508
free_wifi,-47,A508
eduroam,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Novinari,-50,A508
Vijecnici,-50,A508
EMLAB,-54,A508
Konferencija,-68,A508
predavaonice,-68,A508
fesb-mobile,-69,A508
free_wifi,-47,A508
Novinari,-49,A508
Vijecnici,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
eduroam,-50,A508
fesb-mobile,-50,A508
SDZ,-50,A508
EMLAB,-53,A508
IoT Lab,-68,A508
free_wifi,-47,A508
Novinari,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
SDZ,-50,A508
EMLAB,-53,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
eduroam,-49,A508
Novinari,-49,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
EMLAB,-53,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
eduroam,-69,A508
fesb-mobile,-69,A508
free_wifi,-47,A508
eduroam,-49,A508
fesb-mobile,-49,A508
Konferencija,-49,A508
Vijecnici,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
Novinari,-51,A508
fesb-mobile,-68,A508
SDZ,-68,A508
free_wifi,-49,A508
eduroam,-49,A508
Novinari,-49,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-51,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
eduroam,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
Novinari,-50,A508
SDZ,-50,A508
EMLAB,-55,A508
fesb-mobile,-70,A508
free_wifi,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
predavaonice,-49,A508
SDZ,-49,A508
Novinari,-50,A508
fesb-mobile,-50,A508
Konferencija,-50,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
eduroam,-49,A508
EMLAB,-54,A508
Konferencija,-68,A508
SDZ,-68,A508
fesb-mobile,-69,A508
predavaonice,-69,A508
Novinari,-69,A508
TP-Link_27F9,-69,A508
TesLAB,-69,A508
free_wifi,-49,A508
eduroam,-49,A508
Konferencija,-49,A508
SDZ,-49,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Novinari,-51,A508
EMLAB,-59,A508
IoT Lab,-67,A508
free_wifi,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
Novinari,-50,A508
fesb-mobile,-50,A508
EMLAB,-54,A508
IoT Lab,-68,A508
TesLAB,-69,A508
Konferencija,-70,A508
SDZ,-70,A508
free_wifi,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
SDZ,-49,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
Novinari,-49,A508
SDZ,-50,A508
eduroam,-50,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
Novinari,-49,A508
eduroam,-49,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
free_wifi,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-60,A508
KTOS,-63,A508
free_wifi,-48,A508
eduroam,-50,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Vijecnici,-51,A508
Konferencija,-51,A508
SDZ,-51,A508
EMLAB,-55,A508
fesb-mobile,-69,A508
free_wifi,-48,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Novinari,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-51,A508
Vijecnici,-51,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-49,A508
Novinari,-50,A508
eduroam,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
TesLAB,-70,A508
predavaonice,-71,A508
Novinari,-71,A508
free_wifi,-48,A508
Vijecnici,-49,A508
predavaonice,-49,A508
SDZ,-49,A508
eduroam,-50,A508
fesb-mobile,-50,A508
Konferencija,-50,A508
Novinari,-51,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
SDZ,-69,A508
free_wifi,-49,A508
eduroam,-50,A508
EMLAB,-58,A508
IoT Lab,-68,A508
fesb-mobile,-70,A508
KTOS,-70,A508
DIRECT-A8-HP OfficeJet Pro 8730,-70,A508
Konferencija,-71,A508
SDZ,-71,A508
predavaonice,-71,A508
free_wifi,-48,A508
predavaonice,-49,A508
SDZ,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
Konferencija,-50,A508
EMLAB,-58,A508
KTOS,-64,A508
free_wifi,-48,A508
fesb-mobile,-51,A508
Novinari,-51,A508
Vijecnici,-51,A508
Konferencija,-51,A508
SDZ,-51,A508
eduroam,-52,A508
predavaonice,-52,A508
EMLAB,-58,A508
SDZ,-69,A508
free_wifi,-48,A508
Vijecnici,-49,A508
SDZ,-49,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
eduroam,-51,A508
EMLAB,-58,A508
IoT Lab,-67,A508
free_wifi,-48,A508
eduroam,-49,A508
fesb-mobile,-49,A508
predavaonice,-50,A508
SDZ,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-70,A508
KTOS,-70,A508
predavaonice,-49,A508
Konferencija,-49,A508
SDZ,-49,A508
eduroam,-49,A508
Novinari,-49,A508
Vijecnici,-49,A508
free_wifi,-50,A508
fesb-mobile,-50,A508
EMLAB,-59,A508
DIRECT-A8-HP OfficeJet Pro 8730,-61,A508
free_wifi,-48,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
eduroam,-50,A508
KTOS,-64,A508
Konferencija,-69,A508
Radio Data,-69,A508
TesLAB,-69,A508
eduroam,-70,A508
SDZ,-70,A508
predavaonice,-70,A508
Novinari,-70,A508
free_wifi,-48,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
EMLAB,-57,A508
eduroam,-70,A508
fesb-mobile,-70,A508
free_wifi,-48,A508
SDZ,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
EMLAB,-70,A508
SDZ,-70,A508
predavaonice,-70,A508
eduroam,-70,A508
free_wifi,-49,A508
eduroam,-49,A508
predavaonice,-49,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-59,A508
Radio Data,-68,A508
free_wifi,-48,A508
Novinari,-50,A508
eduroam,-51,A508
Vijecnici,-51,A508
fesb-mobile,-51,A508
predavaonice,-51,A508
Konferencija,-51,A508
SDZ,-51,A508
EMLAB,-54,A508
Radio Data,-69,A508
free_wifi,-48,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-54,A508
fesb-mobile,-69,A508
free_wifi,-48,A508
fesb-mobile,-49,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-58,A508
TesLAB,-69,A508
free_wifi,-48,A508
Vijecnici,-49,A508
fesb-mobile,-49,A508
eduroam,-50,A508
Novinari,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-58,A508
KTOS,-65,A508
eduroam,-49,A508
Novinari,-49,A508
free_wifi,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
eduroam,-51,A508
EMLAB,-54,A508
eduroam,-70,A508
fesb-mobile,-70,A508
Konferencija,-70,A508
SDZ,-70,A508
free_wifi,-48,A508
Novinari,-49,A508
eduroam,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-57,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
fesb-mobile,-49,A508
free_wifi,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-55,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
eduroam,-49,A508
Novinari,-49,A508
Vijecnici,-49,A508
Konferencija,-49,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
EMLAB,-55,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
Vijecnici,-49,A508
eduroam,-49,A508
fesb-mobile,-49,A508
Konferencija,-49,A508
free_wifi,-50,A508
Novinari,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
EMLAB,-55,A508
IoT Lab,-68,A508
free_wifi,-48,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-50,A508
Novinari,-50,A508
EMLAB,-54,A508
Radio Data,-69,A508
free_wifi,-48,A508
Novinari,-49,A508
eduroam,-50,A508
Vijecnici,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
fesb-mobile,-51,A508
EMLAB,-58,A508
TP-Link_27F9,-68,A508
free_wifi,-49,A508
Novinari,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-51,A508
Vijecnici,-51,A508
fesb-mobile,-51,A508
EMLAB,-55,A508
eduroam,-69,A508
free_wifi,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-54,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
Vijecnici,-49,A508
eduroam,-50,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
SDZ,-50,A508
Konferencija,-51,A508
EMLAB,-53,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-48,A508
Novinari,-49,A508
eduroam,-50,A508
EMLAB,-57,A508
IoT Lab,-68,A508
eduroam,-69,A508
fesb-mobile,-69,A508
SDZ,-69,A508
predavaonice,-69,A508
TesLAB,-69,A508
free_wifi,-48,A508
SDZ,-49,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
EMLAB,-57,A508
fesb-mobile,-69,A508
free_wifi,-48,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
predavaonice,-51,A508
EMLAB,-57,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
SDZ,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-63,A508
free_wifi,-47,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Vijecnici,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-53,A508
DIRECT-A8-HP OfficeJet Pro 8730,-64,A508
free_wifi,-47,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
eduroam,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
EMLAB,-57,A508
TesLAB,-69,A508
free_wifi,-48,A508
fesb-mobile,-49,A508
predavaonice,-49,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
EMLAB,-58,A508
fesb-mobile,-69,A508
free_wifi,-48,A508
SDZ,-49,A508
eduroam,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
Novinari,-52,A508
EMLAB,-54,A508
eduroam,-67,A508
free_wifi,-49,A508
predavaonice,-49,A508
eduroam,-50,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
SDZ,-50,A508
Konferencija,-51,A508
EMLAB,-55,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-48,A508
Vijecnici,-49,A508
Novinari,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-51,A508
EMLAB,-53,A508
DIRECT-A8-HP OfficeJet Pro 8730,-60,A508
free_wifi,-48,A508
eduroam,-50,A508
EMLAB,-57,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
IoT Lab,-68,A508
fesb-mobile,-69,A508
TesLAB,-69,A508
Konferencija,-70,A508
SDZ,-70,A508
predavaonice,-70,A508
free_wifi,-48,A508
Novinari,-50,A508
Vijecnici,-50,A508
fesb-mobile,-50,A508
predavaonice,-50,A508
Konferencija,-50,A508
SDZ,-50,A508
eduroam,-51,A508
EMLAB,-54,A508
eduroam,-69,A508
free_wifi,-48,A508
Novinari,-49,A508
Vijecnici,-49,A508
predavaonice,-49,A508
Konferencija,-49,A508
SDZ,-49,A508
eduroam,-50,A508
fesb-mobile,-50,A508
EMLAB,-58,A508
DIRECT-A8-HP OfficeJet Pro 8730,-62,A508
free_wifi,-49,A508
eduroam,-49,A508
fesb-mobile,-49,A508
Konferencija,-49,A508
Novinari,-50,A508
Vijecnici,-50,A508
SDZ,-50,A508
