ap_id,rssi,room_id
Konferencija,-52,A502
SDZ,-52,A502
fesb-mobile,-53,A502
TP-Link_27F9,-59,A502
IoT Lab,-70,A502
Priva,-53,A502
SDZ,-56,A502
eduroam,-56,A502
Konferencija,-57,A502
TP-Link_27F9,-62,A502
eduroam,-70,A502
free_wifi,-75,A502
Radio Data,-77,A502
predavaonice,-81,A502
SDZ,-81,A502
Priva,-50,A502
fesb-mobile,-51,A502
eduroam,-51,A502
Konferencija,-51,A502
Novinari,-51,A502
Vijecnici,-51,A502
SDZ,-52,A502
predavaonice,-53,A502
TP-Link_27F9,-55,A502
eduroam,-73,A502
Novinari,-51,A502
Priva,-52,A502
Vijecnici,-53,A502
eduroam,-53,A502
fesb-mobile,-53,A502
predavaonice,-53,A502
TP-Link_27F9,-58,A502
eduroam,-70,A502
Novinari,-70,A502
predavaonice,-71,A502
Priva,-47,A502
eduroam,-52,A502
Novinari,-52,A502
Vijecnici,-52,A502
fesb-mobile,-52,A502
predavaonice,-52,A502
Konferencija,-52,A502
SDZ,-52,A502
TP-Link_27F9,-61,A502
IoT Lab,-66,A502
Priva,-49,A502
eduroam,-54,A502
Vijecnici,-54,A502
fesb-mobile,-54,A502
TP-Link_27F9,-55,A502
Novinari,-55,A502
free_wifi,-72,A502
Novinari,-73,A502
EMLAB,-75,A502
TesLAB,-75,A502
Priva,-49,A502
eduroam,-53,A502
Novinari,-53,A502
Vijecnici,-53,A502
fesb-mobile,-53,A502
Konferencija,-53,A502
predavaonice,-54,A502
SDZ,-54,A502
TP-Link_27F9,-58,A502
IoT Lab,-69,A502
Priva,-47,A502
predavaonice,-51,A502
TP-Link_27F9,-53,A502
eduroam,-54,A502
Vijecnici,-54,A502
SDZ,-54,A502
Novinari,-55,A502
fesb-mobile,-55,A502
Konferencija,-55,A502
eduroam,-70,A502
Priva,-47,A502
SDZ,-52,A502
eduroam,-52,A502
Novinari,-52,A502
Vijecnici,-52,A502
fesb-mobile,-52,A502
predavaonice,-53,A502
TP-Link_27F9,-54,A502
free_wifi,-70,A502
Novinari,-72,A502
Priva,-50,A502
Novinari,-52,A502
Vijecnici,-52,A502
predavaonice,-52,A502
Konferencija,-52,A502
TP-Link_27F9,-53,A502
eduroam,-53,A502
fesb-mobile,-53,A502
SDZ,-53,A502
free_wifi,-69,A502
Priva,-48,A502
fesb-mobile,-51,A502
Konferencija,-51,A502
SDZ,-51,A502
eduroam,-52,A502
Novinari,-52,A502
Vijecnici,-52,A502
predavaonice,-52,A502
TP-Link_27F9,-53,A502
IoT Lab,-67,A502
Priva,-47,A502
eduroam,-52,A502
fesb-mobile,-52,A502
Novinari,-53,A502
Vijecnici,-53,A502
IoT Lab,-68,A502
free_wifi,-69,A502
eduroam,-70,A502
Novinari,-71,A502
EMLAB,-76,A502
Priva,-46,A502
eduroam,-51,A502
fesb-mobile,-52,A502
Novinari,-53,A502
Vijecnici,-53,A502
predavaonice,-53,A502
TP-Link_27F9,-55,A502
free_wifi,-68,A502
eduroam,-70,A502
EMLAB,-71,A502
Priva,-46,A502
TP-Link_27F9,-51,A502
Vijecnici,-53,A502
Novinari,-54,A502
eduroam,-54,A502
fesb-mobile,-55,A502
predavaonice,-55,A502
Konferencija,-55,A502
SDZ,-55,A502
Vijecnici,-67,A502
Priva,-47,A502
TP-Link_27F9,-52,A502
Novinari,-55,A502
eduroam,-55,A502
Vijecnici,-55,A502
fesb-mobile,-55,A502
predavaonice,-55,A502
free_wifi,-68,A502
Vijecnici,-70,A502
fesb-mobile,-71,A502
Priva,-48,A502
TP-Link_27F9,-51,A502
eduroam,-53,A502
Novinari,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Vijecnici,-57,A502
IoT Lab,-69,A502
eduroam,-71,A502
TesLAB,-76,A502
Priva,-47,A502
eduroam,-55,A502
Novinari,-55,A502
SDZ,-55,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
TP-Link_27F9,-57,A502
IoT Lab,-72,A502
Priva,-47,A502
TP-Link_27F9,-54,A502
Vijecnici,-56,A502
predavaonice,-56,A502
SDZ,-56,A502
eduroam,-57,A502
Novinari,-57,A502
fesb-mobile,-57,A502
Konferencija,-57,A502
free_wifi,-73,A502
Priva,-47,A502
Novinari,-55,A502
eduroam,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
TP-Link_27F9,-58,A502
IoT Lab,-68,A502
Priva,-52,A502
TP-Link_27F9,-54,A502
eduroam,-54,A502
Novinari,-56,A502
IoT Lab,-68,A502
eduroam,-72,A502
free_wifi,-76,A502
SDZ,-76,A502
eduroam,-76,A502
fesb-mobile,-77,A502
Priva,-39,A502
TP-Link_27F9,-56,A502
fesb-mobile,-60,A502
Konferencija,-60,A502
Novinari,-61,A502
predavaonice,-61,A502
SDZ,-61,A502
eduroam,-62,A502
Vijecnici,-62,A502
eduroam,-70,A502
Priva,-39,A502
TP-Link_27F9,-52,A502
predavaonice,-62,A502
Konferencija,-62,A502
SDZ,-62,A502
fesb-mobile,-63,A502
eduroam,-64,A502
Novinari,-64,A502
Vijecnici,-64,A502
eduroam,-70,A502
Priva,-40,A502
TP-Link_27F9,-54,A502
eduroam,-62,A502
fesb-mobile,-63,A502
Novinari,-63,A502
eduroam,-67,A502
Novinari,-67,A502
Vijecnici,-67,A502
predavaonice,-67,A502
SDZ,-67,A502
Priva,-39,A502
TP-Link_27F9,-51,A502
predavaonice,-64,A502
eduroam,-64,A502
Novinari,-64,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
eduroam,-67,A502
Vijecnici,-67,A502
fesb-mobile,-67,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
Konferencija,-61,A502
Vijecnici,-62,A502
predavaonice,-62,A502
SDZ,-62,A502
eduroam,-63,A502
Novinari,-63,A502
fesb-mobile,-64,A502
eduroam,-68,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
eduroam,-65,A502
Novinari,-66,A502
Novinari,-69,A502
Vijecnici,-69,A502
fesb-mobile,-69,A502
eduroam,-70,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
eduroam,-61,A502
eduroam,-68,A502
fesb-mobile,-68,A502
Novinari,-69,A502
SDZ,-70,A502
free_wifi,-77,A502
KTOS,-78,A502
dlink-6200,-78,A502
Priva,-41,A502
TP-Link_27F9,-52,A502
eduroam,-66,A502
Novinari,-66,A502
Vijecnici,-66,A502
fesb-mobile,-66,A502
predavaonice,-66,A502
Konferencija,-66,A502
SDZ,-66,A502
eduroam,-69,A502
Priva,-38,A502
TP-Link_27F9,-53,A502
Novinari,-63,A502
eduroam,-64,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
SDZ,-64,A502
Konferencija,-65,A502
eduroam,-67,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
Vijecnici,-65,A502
fesb-mobile,-65,A502
predavaonice,-65,A502
eduroam,-66,A502
Novinari,-66,A502
Novinari,-67,A502
eduroam,-67,A502
Vijecnici,-67,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
eduroam,-64,A502
Novinari,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
Vijecnici,-64,A502
Konferencija,-65,A502
eduroam,-69,A502
free_wifi,-75,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
eduroam,-61,A502
Novinari,-61,A502
Vijecnici,-62,A502
fesb-mobile,-63,A502
Novinari,-66,A502
Vijecnici,-67,A502
eduroam,-68,A502
dlink-6200,-74,A502
Priva,-39,A502
TP-Link_27F9,-54,A502
Konferencija,-62,A502
Novinari,-63,A502
eduroam,-63,A502
Vijecnici,-63,A502
fesb-mobile,-63,A502
predavaonice,-63,A502
SDZ,-63,A502
Vijecnici,-69,A502
Priva,-40,A502
TP-Link_27F9,-53,A502
Novinari,-63,A502
SDZ,-63,A502
fesb-mobile,-64,A502
eduroam,-64,A502
Vijecnici,-64,A502
predavaonice,-64,A502
Konferencija,-64,A502
eduroam,-67,A502
Priva,-39,A502
TP-Link_27F9,-51,A502
Novinari,-64,A502
fesb-mobile,-65,A502
eduroam,-65,A502
Vijecnici,-65,A502
eduroam,-69,A502
Novinari,-69,A502
Vijecnici,-70,A502
free_wifi,-78,A502
Priva,-38,A502
TP-Link_27F9,-53,A502
Novinari,-64,A502
Konferencija,-64,A502
SDZ,-64,A502
eduroam,-64,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
eduroam,-67,A502
Priva,-38,A502
TP-Link_27F9,-52,A502
eduroam,-61,A502
eduroam,-67,A502
Novinari,-68,A502
free_wifi,-72,A502
Radio Data,-79,A502
eduroam,-80,A502
dlink-6200,-81,A502
Vijecnici,-82,A502
Priva,-38,A502
TP-Link_27F9,-51,A502
eduroam,-61,A502
Novinari,-61,A502
eduroam,-68,A502
DIRECT-A8-HP OfficeJet Pro 8730,-79,A502
IoT Lab,-79,A502
ktf-hodnik6C1,-81,A502
SDZ,-82,A502
KTOS,-82,A502
Priva,-38,A502
TP-Link_27F9,-51,A502
Novinari,-61,A502
Vijecnici,-61,A502
fesb-mobile,-61,A502
predavaonice,-61,A502
Konferencija,-63,A502
eduroam,-63,A502
fesb-mobile,-64,A502
fesb-mobile,-65,A502
Priva,-38,A502
TP-Link_27F9,-53,A502
Vijecnici,-66,A502
fesb-mobile,-66,A502
eduroam,-67,A502
fesb-mobile,-67,A502
eduroam,-67,A502
Novinari,-67,A502
Novinari,-68,A502
Vijecnici,-68,A502
Priva,-50,A502
TP-Link_27F9,-52,A502
predavaonice,-59,A502
Vijecnici,-64,A502
fesb-mobile,-65,A502
Konferencija,-67,A502
SDZ,-67,A502
free_wifi,-70,A502
DIRECT-A8-HP OfficeJet Pro 8730,-70,A502
Novinari,-71,A502
Priva,-40,A502
eduroam,-53,A502
predavaonice,-54,A502
Novinari,-54,A502
Konferencija,-54,A502
SDZ,-54,A502
Vijecnici,-54,A502
fesb-mobile,-54,A502
TP-Link_27F9,-57,A502
SDZ,-68,A502
Priva,-40,A502
Vijecnici,-52,A502
eduroam,-54,A502
Novinari,-55,A502
fesb-mobile,-55,A502
predavaonice,-55,A502
TP-Link_27F9,-58,A502
fesb-mobile,-68,A502
eduroam,-70,A502
SDZ,-70,A502
Priva,-40,A502
eduroam,-56,A502
Vijecnici,-56,A502
TP-Link_27F9,-57,A502
Novinari,-57,A502
fesb-mobile,-58,A502
fesb-mobile,-67,A502
predavaonice,-68,A502
Novinari,-70,A502
Vijecnici,-70,A502
Priva,-40,A502
eduroam,-58,A502
Novinari,-58,A502
TP-Link_27F9,-59,A502
fesb-mobile,-68,A502
SDZ,-70,A502
predavaonice,-70,A502
Konferencija,-70,A502
Novinari,-71,A502
Vijecnici,-71,A502
Priva,-40,A502
TP-Link_27F9,-56,A502
eduroam,-57,A502
eduroam,-70,A502
Vijecnici,-70,A502
SDZ,-70,A502
predavaonice,-70,A502
fesb-mobile,-70,A502
Konferencija,-71,A502
Vijecnici,-71,A502
Priva,-40,A502
eduroam,-55,A502
Novinari,-55,A502
TP-Link_27F9,-57,A502
fesb-mobile,-71,A502
eduroam,-72,A502
SDZ,-75,A502
predavaonice,-75,A502
Novinari,-75,A502
Vijecnici,-75,A502
Priva,-40,A502
TP-Link_27F9,-55,A502
eduroam,-56,A502
Novinari,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
Konferencija,-69,A502
Priva,-39,A502
TP-Link_27F9,-56,A502
eduroam,-57,A502
Novinari,-57,A502
Vijecnici,-57,A502
fesb-mobile,-57,A502
predavaonice,-57,A502
eduroam,-69,A502
fesb-mobile,-69,A502
Konferencija,-69,A502
Priva,-40,A502
eduroam,-55,A502
SDZ,-56,A502
Novinari,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
TP-Link_27F9,-59,A502
fesb-mobile,-66,A502
Priva,-41,A502
Novinari,-55,A502
Vijecnici,-55,A502
predavaonice,-55,A502
Konferencija,-55,A502
eduroam,-56,A502
fesb-mobile,-56,A502
SDZ,-56,A502
TP-Link_27F9,-57,A502
fesb-mobile,-66,A502
Priva,-42,A502
Konferencija,-54,A502
eduroam,-55,A502
Novinari,-55,A502
Vijecnici,-55,A502
fesb-mobile,-55,A502
predavaonice,-55,A502
SDZ,-55,A502
eduroam,-71,A502
fesb-mobile,-71,A502
Priva,-41,A502
TP-Link_27F9,-56,A502
eduroam,-56,A502
Novinari,-57,A502
fesb-mobile,-66,A502
eduroam,-67,A502
Novinari,-68,A502
Konferencija,-69,A502
SDZ,-69,A502
Vijecnici,-69,A502
Priva,-42,A502
eduroam,-56,A502
Novinari,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
TP-Link_27F9,-57,A502
fesb-mobile,-67,A502
Priva,-42,A502
fesb-mobile,-56,A502
SDZ,-56,A502
Vijecnici,-57,A502
predavaonice,-57,A502
Konferencija,-57,A502
Novinari,-57,A502
TP-Link_27F9,-59,A502
eduroam,-65,A502
fesb-mobile,-68,A502
Priva,-42,A502
Vijecnici,-55,A502
fesb-mobile,-55,A502
eduroam,-56,A502
Novinari,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
TP-Link_27F9,-58,A502
Konferencija,-69,A502
Priva,-42,A502
eduroam,-56,A502
Novinari,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
predavaonice,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
TP-Link_27F9,-59,A502
DIRECT-A8-HP OfficeJet Pro 8730,-71,A502
Priva,-41,A502
predavaonice,-54,A502
eduroam,-54,A502
Konferencija,-55,A502
Vijecnici,-55,A502
SDZ,-55,A502
fesb-mobile,-55,A502
Novinari,-55,A502
TP-Link_27F9,-58,A502
fesb-mobile,-67,A502
Priva,-39,A502
TP-Link_27F9,-56,A502
eduroam,-56,A502
Novinari,-56,A502
Vijecnici,-56,A502
fesb-mobile,-56,A502
Konferencija,-56,A502
SDZ,-56,A502
predavaonice,-57,A502
fesb-mobile,-67,A502
Priva,-40,A502
TP-Link_27F9,-58,A502
SDZ,-66,A502
eduroam,-67,A502
Novinari,-67,A502
fesb-mobile,-68,A502
Vijecnici,-68,A502
Konferencija,-69,A502
predavaonice,-70,A502
eduroam,-72,A502
Priva,-49,A502
TP-Link_27F9,-61,A502
Konferencija,-63,A502
predavaonice,-64,A502
SDZ,-64,A502
Novinari,-65,A502
Vijecnici,-65,A502
fesb-mobile,-65,A502
free_wifi,-66,A502
eduroam,-66,A502
Priva,-50,A502
TP-Link_27F9,-56,A502
Novinari,-63,A502
eduroam,-63,A502
fesb-mobile,-63,A502
predavaonice,-63,A502
Vijecnici,-64,A502
free_wifi,-66,A502
dlink-6200,-70,A502
fesb-mobile,-75,A502
Priva,-47,A502
TP-Link_27F9,-61,A502
eduroam,-64,A502
Vijecnici,-64,A502
SDZ,-64,A502
free_wifi,-65,A502
Novinari,-65,A502
fesb-mobile,-65,A502
Konferencija,-65,A502
predavaonice,-66,A502
Priva,-47,A502
TP-Link_27F9,-60,A502
SDZ,-63,A502
Vijecnici,-64,A502
free_wifi,-65,A502
eduroam,-65,A502
Novinari,-65,A502
fesb-mobile,-65,A502
dlink-6200,-71,A502
eduroam,-73,A502
Priva,-47,A502
TP-Link_27F9,-58,A502
predavaonice,-62,A502
fesb-mobile,-63,A502
Konferencija,-63,A502
SDZ,-63,A502
eduroam,-64,A502
Novinari,-64,A502
Vijecnici,-65,A502
free_wifi,-66,A502
Priva,-49,A502
TP-Link_27F9,-59,A502
eduroam,-62,A502
Novinari,-62,A502
predavaonice,-62,A502
SDZ,-62,A502
Vijecnici,-63,A502
fesb-mobile,-63,A502
Konferencija,-63,A502
free_wifi,-66,A502
Priva,-49,A502
TP-Link_27F9,-60,A502
Novinari,-62,A502
Vijecnici,-63,A502
fesb-mobile,-63,A502
Konferencija,-63,A502
SDZ,-63,A502
eduroam,-64,A502
predavaonice,-64,A502
free_wifi,-67,A502
Priva,-48,A502
TP-Link_27F9,-56,A502
Konferencija,-62,A502
eduroam,-63,A502
Vijecnici,-63,A502
fesb-mobile,-63,A502
predavaonice,-63,A502
SDZ,-63,A502
Novinari,-64,A502
free_wifi,-65,A502
Priva,-48,A502
TP-Link_27F9,-58,A502
fesb-mobile,-62,A502
Konferencija,-62,A502
eduroam,-63,A502
Novinari,-63,A502
Vijecnici,-63,A502
predavaonice,-63,A502
free_wifi,-67,A502
dlink-6200,-70,A502
Priva,-48,A502
TP-Link_27F9,-59,A502
eduroam,-63,A502
Novinari,-63,A502
Vijecnici,-64,A502
predavaonice,-64,A502
Konferencija,-64,A502
fesb-mobile,-65,A502
SDZ,-65,A502
free_wifi,-66,A502
Priva,-47,A502
TP-Link_27F9,-56,A502
Novinari,-63,A502
eduroam,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
Konferencija,-64,A502
SDZ,-64,A502
Vijecnici,-65,A502
free_wifi,-66,A502
Priva,-49,A502
TP-Link_27F9,-61,A502
eduroam,-63,A502
Novinari,-63,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
Konferencija,-64,A502
SDZ,-64,A502
free_wifi,-68,A502
Priva,-48,A502
TP-Link_27F9,-61,A502
Novinari,-63,A502
eduroam,-63,A502
free_wifi,-67,A502
dlink-6200,-72,A502
eduroam,-74,A502
Novinari,-74,A502
IoT Lab,-76,A502
Radio Data,-77,A502
Priva,-49,A502
TP-Link_27F9,-57,A502
eduroam,-61,A502
predavaonice,-61,A502
Novinari,-62,A502
Vijecnici,-62,A502
fesb-mobile,-62,A502
Konferencija,-65,A502
free_wifi,-66,A502
dlink-6200,-72,A502
Priva,-49,A502
TP-Link_27F9,-60,A502
free_wifi,-66,A502
Konferencija,-66,A502
SDZ,-66,A502
eduroam,-67,A502
predavaonice,-67,A502
Novinari,-68,A502
Vijecnici,-68,A502
fesb-mobile,-68,A502
Priva,-48,A502
SDZ,-63,A502
predavaonice,-64,A502
Konferencija,-64,A502
Novinari,-65,A502
Vijecnici,-65,A502
fesb-mobile,-65,A502
eduroam,-66,A502
free_wifi,-68,A502
dlink-6200,-70,A502
Priva,-48,A502
TP-Link_27F9,-62,A502
fesb-mobile,-64,A502
Vijecnici,-65,A502
Konferencija,-65,A502
SDZ,-65,A502
eduroam,-66,A502
Novinari,-66,A502
predavaonice,-66,A502
free_wifi,-68,A502
Priva,-48,A502
TP-Link_27F9,-57,A502
Vijecnici,-66,A502
free_wifi,-67,A502
fesb-mobile,-67,A502
Konferencija,-67,A502
SDZ,-67,A502
predavaonice,-68,A502
eduroam,-70,A502
Novinari,-70,A502
Priva,-50,A502
free_wifi,-62,A502
TP-Link_27F9,-62,A502
eduroam,-67,A502
dlink-6200,-72,A502
eduroam,-74,A502
Novinari,-74,A502
Vijecnici,-74,A502
fesb-mobile,-74,A502
predavaonice,-74,A502
Priva,-49,A502
TP-Link_27F9,-59,A502
free_wifi,-67,A502
eduroam,-69,A502
IoT Lab,-73,A502
dlink-6200,-73,A502
Radio Data,-79,A502
fesb-mobile,-82,A502
Konferencija,-82,A502
EMLAB,-82,A502
Priva,-47,A502
TP-Link_27F9,-63,A502
eduroam,-63,A502
Novinari,-63,A502
predavaonice,-63,A502
Konferencija,-63,A502
Vijecnici,-64,A502
fesb-mobile,-64,A502
SDZ,-65,A502
free_wifi,-68,A502
Priva,-47,A502
TP-Link_27F9,-56,A502
free_wifi,-67,A502
eduroam,-69,A502
fesb-mobile,-69,A502
predavaonice,-69,A502
SDZ,-69,A502
Novinari,-70,A502
Vijecnici,-70,A502
Konferencija,-70,A502
Priva,-41,A502
SDZ,-63,A502
free_wifi,-64,A502
fesb-mobile,-64,A502
predavaonice,-64,A502
Konferencija,-64,A502
Vijecnici,-65,A502
eduroam,-65,A502
Novinari,-65,A502
Radio Data,-70,A502
TP-Link_27F9,-53,A502
Vijecnici,-65,A502
fesb-mobile,-65,A502
predavaonice,-65,A502
Konferencija,-65,A502
SDZ,-65,A502
eduroam,-66,A502
Novinari,-66,A502
free_wifi,-72,A502
KTOS,-75,A502
Priva,-37,A502
TP-Link_27F9,-56,A502
Novinari,-67,A502
Vijecnici,-67,A502
eduroam,-68,A502
fesb-mobile,-68,A502
predavaonice,-68,A502
Konferencija,-69,A502
SDZ,-69,A502
free_wifi,-70,A502
Priva,-37,A502
TP-Link_27F9,-58,A502
free_wifi,-68,A502
eduroam,-70,A502
eduroam,-71,A502
fesb-mobile,-71,A502
predavaonice,-72,A502
Konferencija,-72,A502
SDZ,-73,A502
Novinari,-73,A502
Priva,-38,A502
TP-Link_27F9,-59,A502
predavaonice,-70,A502
Konferencija,-70,A502
SDZ,-70,A502
fesb-mobile,-71,A502
eduroam,-71,A502
Novinari,-71,A502
Vijecnici,-71,A502
free_wifi,-72,A502
Priva,-38,A502
TP-Link_27F9,-59,A502
Novinari,-69,A502
Novinari,-69,A502
eduroam,-70,A502
Vijecnici,-71,A502
fesb-mobile,-71,A502
predavaonice,-71,A502
SDZ,-71,A502
free_wifi,-71,A502
Priva,-37,A502
TP-Link_27F9,-56,A502
eduroam,-72,A502
Konferencija,-75,A502
SDZ,-75,A502
predavaonice,-75,A502
Novinari,-75,A502
Vijecnici,-75,A502
DIRECT-sSDESKTOP-A42NJ92msKg,-78,A502
KTOS,-78,A502
Priva,-36,A502
TP-Link_27F9,-58,A502
free_wifi,-60,A502
eduroam,-71,A502
Novinari,-71,A502
eduroam,-71,A502
Vijecnici,-71,A502
fesb-mobile,-71,A502
predavaonice,-72,A502
Konferencija,-72,A502
Priva,-36,A502
TP-Link_27F9,-58,A502
free_wifi,-70,A502
Novinari,-70,A502
Konferencija,-70,A502
fesb-mobile,-71,A502
Konferencija,-71,A502
predavaonice,-71,A502
eduroam,-71,A502
eduroam,-71,A502
Priva,-38,A502
TP-Link_27F9,-55,A502
Konferencija,-68,A502
fesb-mobile,-69,A502
eduroam,-69,A502
Novinari,-69,A502
predavaonice,-69,A502
free_wifi,-70,A502
Vijecnici,-70,A502
eduroam,-71,A502
Priva,-37,A502
TP-Link_27F9,-54,A502
SDZ,-68,A502
predavaonice,-69,A502
Vijecnici,-69,A502
fesb-mobile,-69,A502
eduroam,-70,A502
Konferencija,-70,A502
free_wifi,-71,A502
eduroam,-71,A502
Priva,-37,A502
TP-Link_27F9,-58,A502
Vijecnici,-66,A502
eduroam,-67,A502
fesb-mobile,-67,A502
Konferencija,-68,A502
Novinari,-69,A502
predavaonice,-69,A502
eduroam,-70,A502
free_wifi,-70,A502
Priva,-38,A502
TP-Link_27F9,-60,A502
fesb-mobile,-69,A502
predavaonice,-69,A502
Konferencija,-69,A502
eduroam,-70,A502
Novinari,-70,A502
Vijecnici,-70,A502
SDZ,-70,A502
free_wifi,-71,A502
Priva,-38,A502
TP-Link_27F9,-57,A502
free_wifi,-70,A502
predavaonice,-70,A502
eduroam,-71,A502
Novinari,-71,A502
eduroam,-71,A502
eduroam,-74,A502
Novinari,-74,A502
Vijecnici,-74,A502
Priva,-37,A502
TP-Link_27F9,-56,A502
eduroam,-70,A502
free_wifi,-70,A502
Vijecnici,-70,A502
predavaonice,-70,A502
SDZ,-70,A502
Novinari,-71,A502
eduroam,-71,A502
Novinari,-71,A502
Priva,-37,A502
TP-Link_27F9,-57,A502
free_wifi,-69,A502
eduroam,-71,A502
Konferencija,-74,A502
SDZ,-74,A502
Novinari,-74,A502
Vijecnici,-74,A502
DIRECT-sSDESKTOP-A42NJ92msKg,-74,A502
predavaonice,-75,A502
Priva,-36,A502
TP-Link_27F9,-55,A502
SDZ,-66,A502
fesb-mobile,-67,A502
eduroam,-68,A502
Novinari,-68,A502
Vijecnici,-68,A502
Konferencija,-68,A502
predavaonice,-69,A502
free_wifi,-70,A502
Priva,-37,A502
TP-Link_27F9,-59,A502
free_wifi,-71,A502
eduroam,-71,A502
predavaonice,-71,A502
eduroam,-71,A502
Konferencija,-71,A502
SDZ,-71,A502
fesb-mobile,-71,A502
Novinari,-72,A502
Priva,-38,A502
TP-Link_27F9,-58,A502
fesb-mobile,-60,A502
free_wifi,-68,A502
Novinari,-69,A502
Vijecnici,-69,A502
eduroam,-70,A502
