ap_id,rssi,room_id
fesb-mobile,-61,A507
DIRECT-A8-HP OfficeJet Pro 8730,-65,A507
Radio Data,-69,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
Vijecnici,-60,A507
eduroam,-60,A507
Novinari,-60,A507
fesb-mobile,-60,A507
predavaonice,-60,A507
Konferencija,-60,A507
SDZ,-60,A507
EMLAB,-69,A507
KTOS,-49,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
predavaonice,-64,A507
Novinari,-66,A507
fesb-mobile,-66,A507
Konferencija,-66,A507
eduroam,-67,A507
SDZ,-67,A507
EMLAB,-69,A507
free_wifi,-73,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
KTOS,-56,A507
eduroam,-59,A507
Konferencija,-59,A507
SDZ,-59,A507
Vijecnici,-59,A507
fesb-mobile,-59,A507
predavaonice,-59,A507
Novinari,-60,A507
free_wifi,-64,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
KTOS,-54,A507
Vijecnici,-64,A507
eduroam,-64,A507
fesb-mobile,-64,A507
Konferencija,-64,A507
Novinari,-65,A507
predavaonice,-65,A507
SDZ,-65,A507
free_wifi,-71,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-53,A507
eduroam,-61,A507
Novinari,-62,A507
Vijecnici,-62,A507
fesb-mobile,-62,A507
predavaonice,-62,A507
Konferencija,-62,A507
SDZ,-62,A507
EMLAB,-71,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
KTOS,-58,A507
Vijecnici,-64,A507
eduroam,-65,A507
Konferencija,-65,A507
fesb-mobile,-65,A507
SDZ,-65,A507
predavaonice,-66,A507
Novinari,-66,A507
EMLAB,-71,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-60,A507
free_wifi,-61,A507
fesb-mobile,-65,A507
Konferencija,-65,A507
eduroam,-66,A507
Novinari,-66,A507
Vijecnici,-66,A507
predavaonice,-66,A507
SDZ,-66,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
KTOS,-57,A507
Novinari,-71,A507
predavaonice,-73,A507
free_wifi,-74,A507
IoT Lab,-74,A507
eduroam,-74,A507
Vijecnici,-74,A507
SDZ,-74,A507
EMLAB,-76,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
KTOS,-56,A507
eduroam,-68,A507
predavaonice,-68,A507
Konferencija,-68,A507
SDZ,-68,A507
fesb-mobile,-69,A507
Novinari,-70,A507
Vijecnici,-70,A507
IoT Lab,-72,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
KTOS,-56,A507
eduroam,-65,A507
Novinari,-66,A507
Vijecnici,-66,A507
fesb-mobile,-66,A507
predavaonice,-66,A507
Konferencija,-66,A507
SDZ,-66,A507
TesLAB,-71,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-62,A507
Konferencija,-65,A507
eduroam,-66,A507
fesb-mobile,-67,A507
predavaonice,-67,A507
Novinari,-67,A507
Vijecnici,-67,A507
TesLAB,-75,A507
dlink-6200,-75,A507
KTOS,-56,A507
DIRECT-A8-HP OfficeJet Pro 8730,-60,A507
fesb-mobile,-67,A507
predavaonice,-67,A507
Konferencija,-67,A507
SDZ,-67,A507
eduroam,-68,A507
Vijecnici,-68,A507
Novinari,-69,A507
EMLAB,-70,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-58,A507
eduroam,-64,A507
Vijecnici,-67,A507
Novinari,-68,A507
free_wifi,-69,A507
EMLAB,-72,A507
TesLAB,-72,A507
Radio Data,-75,A507
dlink-6200,-76,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-56,A507
Novinari,-73,A507
fesb-mobile,-74,A507
Vijecnici,-74,A507
predavaonice,-74,A507
SDZ,-74,A507
free_wifi,-75,A507
dlink-6200,-75,A507
eduroam,-75,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
free_wifi,-72,A507
TesLAB,-73,A507
Radio Data,-74,A507
IoT Lab,-74,A507
EMLAB,-76,A507
dlink-6200,-77,A507
predavaonice,-78,A507
Konferencija,-78,A507
KTOS,-56,A507
DIRECT-A8-HP OfficeJet Pro 8730,-66,A507
predavaonice,-66,A507
EMLAB,-67,A507
Konferencija,-67,A507
Vijecnici,-67,A507
SDZ,-67,A507
eduroam,-68,A507
Novinari,-68,A507
fesb-mobile,-68,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
TesLAB,-74,A507
Konferencija,-76,A507
SDZ,-76,A507
free_wifi,-77,A507
dlink-6200,-77,A507
Vijecnici,-77,A507
fesb-mobile,-77,A507
predavaonice,-77,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-61,A507
free_wifi,-71,A507
eduroam,-73,A507
TesLAB,-74,A507
EMLAB,-76,A507
Radio Data,-76,A507
IoT Lab,-77,A507
EMLAB,-82,A507
dlink-6200,-82,A507
KTOS,-57,A507
DIRECT-A8-HP OfficeJet Pro 8730,-63,A507
free_wifi,-66,A507
eduroam,-67,A507
Novinari,-67,A507
Vijecnici,-67,A507
fesb-mobile,-67,A507
predavaonice,-67,A507
Konferencija,-68,A507
SDZ,-68,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
free_wifi,-54,A507
Radio Data,-57,A507
KTOS,-61,A507
eduroam,-66,A507
Vijecnici,-66,A507
fesb-mobile,-66,A507
predavaonice,-66,A507
Konferencija,-66,A507
SDZ,-66,A507
KTOS,-50,A507
DIRECT-A8-HP OfficeJet Pro 8730,-51,A507
free_wifi,-53,A507
Radio Data,-59,A507
eduroam,-65,A507
Novinari,-65,A507
fesb-mobile,-65,A507
predavaonice,-65,A507
Vijecnici,-66,A507
Konferencija,-67,A507
free_wifi,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-61,A507
Vijecnici,-65,A507
eduroam,-65,A507
fesb-mobile,-65,A507
predavaonice,-65,A507
Konferencija,-65,A507
SDZ,-65,A507
Novinari,-65,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-54,A507
KTOS,-61,A507
IoT Lab,-64,A507
Radio Data,-65,A507
fesb-mobile,-65,A507
Konferencija,-65,A507
SDZ,-65,A507
eduroam,-66,A507
Novinari,-66,A507
free_wifi,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
KTOS,-57,A507
eduroam,-66,A507
Radio Data,-67,A507
EMLAB,-70,A507
Priva,-71,A507
dlink-6200,-72,A507
IoT Lab,-77,A507
TP-Link_27F9,-81,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
KTOS,-57,A507
Novinari,-64,A507
Vijecnici,-64,A507
Konferencija,-64,A507
Radio Data,-65,A507
eduroam,-65,A507
SDZ,-65,A507
fesb-mobile,-65,A507
KTOS,-50,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-54,A507
Novinari,-64,A507
Vijecnici,-65,A507
SDZ,-66,A507
eduroam,-66,A507
fesb-mobile,-66,A507
predavaonice,-66,A507
Konferencija,-66,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
KTOS,-56,A507
SDZ,-65,A507
Radio Data,-66,A507
eduroam,-66,A507
Vijecnici,-66,A507
fesb-mobile,-66,A507
predavaonice,-66,A507
Novinari,-67,A507
KTOS,-50,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
free_wifi,-54,A507
Radio Data,-65,A507
Vijecnici,-67,A507
fesb-mobile,-67,A507
predavaonice,-67,A507
Konferencija,-67,A507
SDZ,-67,A507
eduroam,-68,A507
DIRECT-A8-HP OfficeJet Pro 8730,-51,A507
free_wifi,-52,A507
KTOS,-52,A507
Radio Data,-64,A507
Novinari,-66,A507
eduroam,-67,A507
SDZ,-68,A507
dlink-6200,-72,A507
EMLAB,-76,A507
Priva,-78,A507
KTOS,-52,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
Radio Data,-67,A507
eduroam,-67,A507
Novinari,-67,A507
Vijecnici,-67,A507
predavaonice,-67,A507
Konferencija,-67,A507
SDZ,-67,A507
KTOS,-51,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
free_wifi,-53,A507
Radio Data,-57,A507
Novinari,-64,A507
SDZ,-64,A507
fesb-mobile,-64,A507
predavaonice,-64,A507
eduroam,-64,A507
Konferencija,-65,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
free_wifi,-55,A507
KTOS,-58,A507
predavaonice,-65,A507
SDZ,-65,A507
Radio Data,-66,A507
Novinari,-66,A507
eduroam,-66,A507
Vijecnici,-66,A507
fesb-mobile,-66,A507
free_wifi,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-54,A507
Radio Data,-65,A507
Novinari,-65,A507
Vijecnici,-65,A507
eduroam,-65,A507
fesb-mobile,-65,A507
Konferencija,-65,A507
SDZ,-65,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
KTOS,-54,A507
Radio Data,-64,A507
eduroam,-64,A507
Novinari,-65,A507
Vijecnici,-65,A507
fesb-mobile,-65,A507
predavaonice,-65,A507
Konferencija,-65,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
KTOS,-58,A507
eduroam,-66,A507
Novinari,-66,A507
Vijecnici,-66,A507
fesb-mobile,-66,A507
predavaonice,-66,A507
Konferencija,-66,A507
SDZ,-66,A507
DIRECT-A8-HP OfficeJet Pro 8730,-51,A507
free_wifi,-54,A507
KTOS,-60,A507
EMLAB,-67,A507
fesb-mobile,-67,A507
predavaonice,-67,A507
eduroam,-67,A507
Novinari,-67,A507
Vijecnici,-68,A507
Konferencija,-68,A507
DIRECT-A8-HP OfficeJet Pro 8730,-51,A507
free_wifi,-53,A507
KTOS,-55,A507
Radio Data,-66,A507
SDZ,-66,A507
fesb-mobile,-66,A507
eduroam,-67,A507
Novinari,-67,A507
Vijecnici,-67,A507
predavaonice,-67,A507
free_wifi,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-52,A507
Vijecnici,-63,A507
fesb-mobile,-63,A507
Konferencija,-63,A507
SDZ,-63,A507
Novinari,-63,A507
predavaonice,-64,A507
eduroam,-64,A507
KTOS,-52,A507
free_wifi,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
Radio Data,-58,A507
eduroam,-66,A507
Novinari,-66,A507
Vijecnici,-66,A507
SDZ,-66,A507
predavaonice,-67,A507
fesb-mobile,-68,A507
free_wifi,-52,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-62,A507
eduroam,-67,A507
Novinari,-67,A507
predavaonice,-68,A507
Vijecnici,-68,A507
Konferencija,-68,A507
fesb-mobile,-68,A507
SDZ,-69,A507
KTOS,-52,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
eduroam,-66,A507
fesb-mobile,-66,A507
Konferencija,-66,A507
SDZ,-66,A507
Novinari,-67,A507
Vijecnici,-67,A507
predavaonice,-67,A507
free_wifi,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
KTOS,-56,A507
eduroam,-64,A507
Novinari,-64,A507
Vijecnici,-65,A507
fesb-mobile,-65,A507
predavaonice,-65,A507
Konferencija,-65,A507
Radio Data,-67,A507
DIRECT-A8-HP OfficeJet Pro 8730,-50,A507
KTOS,-53,A507
eduroam,-60,A507
Vijecnici,-61,A507
predavaonice,-61,A507
fesb-mobile,-62,A507
free_wifi,-63,A507
Novinari,-63,A507
Radio Data,-69,A507
dlink-6200,-70,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
free_wifi,-59,A507
KTOS,-65,A507
eduroam,-68,A507
EMLAB,-70,A507
dlink-6200,-70,A507
IoT Lab,-73,A507
fesb-mobile,-74,A507
predavaonice,-74,A507
Konferencija,-74,A507
KTOS,-51,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
EMLAB,-64,A507
free_wifi,-65,A507
Radio Data,-73,A507
Priva,-74,A507
Novinari,-74,A507
SDZ,-74,A507
Vijecnici,-75,A507
fesb-mobile,-75,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
free_wifi,-64,A507
EMLAB,-69,A507
predavaonice,-75,A507
Vijecnici,-75,A507
SDZ,-75,A507
Novinari,-75,A507
fesb-mobile,-76,A507
Konferencija,-76,A507
KTOS,-52,A507
EMLAB,-63,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-64,A507
Radio Data,-70,A507
Novinari,-72,A507
Konferencija,-75,A507
eduroam,-76,A507
Vijecnici,-76,A507
predavaonice,-76,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-64,A507
EMLAB,-69,A507
Priva,-70,A507
fesb-mobile,-74,A507
eduroam,-75,A507
predavaonice,-75,A507
Novinari,-76,A507
TesLAB,-77,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
EMLAB,-63,A507
free_wifi,-64,A507
Radio Data,-71,A507
predavaonice,-73,A507
Konferencija,-73,A507
Novinari,-74,A507
Vijecnici,-74,A507
fesb-mobile,-74,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
free_wifi,-63,A507
EMLAB,-64,A507
Radio Data,-71,A507
fesb-mobile,-73,A507
predavaonice,-73,A507
Konferencija,-74,A507
SDZ,-74,A507
eduroam,-74,A507
KTOS,-53,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-66,A507
EMLAB,-69,A507
IoT Lab,-70,A507
Radio Data,-75,A507
eduroam,-77,A507
Priva,-79,A507
TesLAB,-80,A507
dlink-6200,-82,A507
KTOS,-51,A507
EMLAB,-62,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-64,A507
IoT Lab,-67,A507
predavaonice,-73,A507
SDZ,-74,A507
Priva,-75,A507
Radio Data,-75,A507
Konferencija,-77,A507
KTOS,-52,A507
EMLAB,-63,A507
free_wifi,-64,A507
DIRECT-A8-HP OfficeJet Pro 8730,-64,A507
IoT Lab,-75,A507
Priva,-76,A507
Radio Data,-78,A507
Novinari,-78,A507
fesb-mobile,-78,A507
TesLAB,-78,A507
KTOS,-51,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
EMLAB,-63,A507
free_wifi,-63,A507
IoT Lab,-69,A507
Priva,-75,A507
Radio Data,-77,A507
TesLAB,-77,A507
Novinari,-77,A507
Vijecnici,-78,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
EMLAB,-63,A507
free_wifi,-64,A507
predavaonice,-69,A507
fesb-mobile,-71,A507
IoT Lab,-72,A507
Priva,-74,A507
Novinari,-74,A507
Vijecnici,-74,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
KTOS,-52,A507
free_wifi,-62,A507
EMLAB,-68,A507
Radio Data,-69,A507
IoT Lab,-73,A507
Priva,-76,A507
eduroam,-77,A507
Novinari,-77,A507
Vijecnici,-78,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-63,A507
EMLAB,-64,A507
Radio Data,-72,A507
Priva,-75,A507
fesb-mobile,-78,A507
eduroam,-78,A507
Novinari,-80,A507
Vijecnici,-80,A507
KTOS,-52,A507
free_wifi,-64,A507
DIRECT-A8-HP OfficeJet Pro 8730,-65,A507
EMLAB,-69,A507
Priva,-76,A507
IoT Lab,-76,A507
eduroam,-76,A507
Novinari,-76,A507
fesb-mobile,-76,A507
Radio Data,-77,A507
KTOS,-52,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-65,A507
EMLAB,-68,A507
Radio Data,-70,A507
fesb-mobile,-74,A507
Vijecnici,-75,A507
Novinari,-75,A507
predavaonice,-75,A507
Priva,-76,A507
KTOS,-52,A507
free_wifi,-62,A507
DIRECT-A8-HP OfficeJet Pro 8730,-65,A507
IoT Lab,-66,A507
Novinari,-74,A507
eduroam,-75,A507
Vijecnici,-75,A507
fesb-mobile,-75,A507
predavaonice,-75,A507
Konferencija,-75,A507
KTOS,-52,A507
free_wifi,-63,A507
EMLAB,-67,A507
DIRECT-A8-HP OfficeJet Pro 8730,-69,A507
Priva,-76,A507
Radio Data,-79,A507
TesLAB,-80,A507
eduroam,-80,A507
dlink-6200,-85,A507
TP-Link_27F9,-86,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
KTOS,-55,A507
free_wifi,-67,A507
Radio Data,-71,A507
EMLAB,-72,A507
SDZ,-73,A507
eduroam,-74,A507
predavaonice,-74,A507
Vijecnici,-75,A507
fesb-mobile,-75,A507
KTOS,-53,A507
free_wifi,-65,A507
Radio Data,-68,A507
DIRECT-A8-HP OfficeJet Pro 8730,-70,A507
eduroam,-75,A507
Novinari,-75,A507
Vijecnici,-75,A507
fesb-mobile,-78,A507
Konferencija,-78,A507
TesLAB,-79,A507
KTOS,-52,A507
Radio Data,-59,A507
free_wifi,-64,A507
DIRECT-A8-HP OfficeJet Pro 8730,-69,A507
EMLAB,-74,A507
IoT Lab,-77,A507
TesLAB,-78,A507
predavaonice,-79,A507
eduroam,-80,A507
Novinari,-80,A507
KTOS,-56,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
Radio Data,-60,A507
free_wifi,-65,A507
EMLAB,-72,A507
eduroam,-76,A507
Konferencija,-76,A507
Vijecnici,-77,A507
fesb-mobile,-77,A507
SDZ,-77,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
KTOS,-58,A507
free_wifi,-64,A507
Radio Data,-70,A507
EMLAB,-73,A507
TesLAB,-78,A507
predavaonice,-78,A507
eduroam,-79,A507
Novinari,-79,A507
Vijecnici,-79,A507
KTOS,-62,A507
free_wifi,-64,A507
DIRECT-A8-HP OfficeJet Pro 8730,-66,A507
Radio Data,-68,A507
TesLAB,-78,A507
predavaonice,-79,A507
Konferencija,-79,A507
Novinari,-80,A507
fesb-mobile,-80,A507
SDZ,-81,A507
KTOS,-51,A507
Radio Data,-60,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-68,A507
EMLAB,-72,A507
TesLAB,-77,A507
dlink-6200,-78,A507
IoT Lab,-79,A507
eduroam,-80,A507
Novinari,-82,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
KTOS,-56,A507
free_wifi,-64,A507
Radio Data,-67,A507
EMLAB,-71,A507
Priva,-75,A507
TesLAB,-78,A507
fesb-mobile,-81,A507
predavaonice,-81,A507
SDZ,-81,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
Radio Data,-60,A507
KTOS,-62,A507
free_wifi,-63,A507
eduroam,-75,A507
SDZ,-76,A507
Vijecnici,-76,A507
fesb-mobile,-77,A507
predavaonice,-77,A507
Konferencija,-77,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
KTOS,-61,A507
free_wifi,-64,A507
Radio Data,-68,A507
fesb-mobile,-71,A507
EMLAB,-73,A507
eduroam,-76,A507
Novinari,-76,A507
Vijecnici,-76,A507
predavaonice,-76,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
KTOS,-61,A507
free_wifi,-63,A507
Radio Data,-68,A507
Novinari,-75,A507
eduroam,-76,A507
TesLAB,-77,A507
dlink-6200,-79,A507
EMLAB,-81,A507
IoT Lab,-82,A507
KTOS,-53,A507
free_wifi,-63,A507
Radio Data,-67,A507
DIRECT-A8-HP OfficeJet Pro 8730,-70,A507
TesLAB,-75,A507
fesb-mobile,-76,A507
eduroam,-78,A507
predavaonice,-78,A507
Konferencija,-78,A507
SDZ,-78,A507
KTOS,-61,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-67,A507
Radio Data,-68,A507
TesLAB,-79,A507
eduroam,-81,A507
dlink-6200,-82,A507
EMLAB,-83,A507
predavaonice,-84,A507
Novinari,-84,A507
KTOS,-61,A507
free_wifi,-63,A507
DIRECT-A8-HP OfficeJet Pro 8730,-66,A507
Radio Data,-69,A507
fesb-mobile,-78,A507
predavaonice,-78,A507
Konferencija,-78,A507
SDZ,-78,A507
eduroam,-78,A507
Novinari,-78,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
Radio Data,-60,A507
free_wifi,-64,A507
EMLAB,-73,A507
dlink-6200,-78,A507
Novinari,-78,A507
eduroam,-79,A507
IoT Lab,-82,A507
Priva,-83,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
free_wifi,-63,A507
Radio Data,-68,A507
IoT Lab,-79,A507
eduroam,-79,A507
TesLAB,-80,A507
Priva,-81,A507
dlink-6200,-81,A507
Vijecnici,-81,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
KTOS,-60,A507
free_wifi,-63,A507
Radio Data,-68,A507
IoT Lab,-76,A507
Vijecnici,-77,A507
TesLAB,-77,A507
dlink-6200,-78,A507
EMLAB,-80,A507
Novinari,-80,A507
KTOS,-55,A507
free_wifi,-65,A507
DIRECT-A8-HP OfficeJet Pro 8730,-67,A507
Radio Data,-69,A507
Vijecnici,-76,A507
eduroam,-76,A507
Novinari,-76,A507
fesb-mobile,-76,A507
predavaonice,-76,A507
SDZ,-76,A507
KTOS,-51,A507
Radio Data,-65,A507
DIRECT-A8-HP OfficeJet Pro 8730,-66,A507
free_wifi,-70,A507
eduroam,-72,A507
Vijecnici,-72,A507
Novinari,-73,A507
fesb-mobile,-73,A507
dlink-6200,-75,A507
predavaonice,-75,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
KTOS,-62,A507
Radio Data,-63,A507
free_wifi,-64,A507
IoT Lab,-71,A507
Konferencija,-72,A507
Novinari,-73,A507
predavaonice,-73,A507
EMLAB,-74,A507
eduroam,-74,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-55,A507
predavaonice,-67,A507
Vijecnici,-70,A507
eduroam,-71,A507
Novinari,-71,A507
SDZ,-71,A507
fesb-mobile,-71,A507
Konferencija,-71,A507
free_wifi,-72,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
free_wifi,-67,A507
Konferencija,-69,A507
Vijecnici,-69,A507
predavaonice,-70,A507
SDZ,-70,A507
Novinari,-70,A507
fesb-mobile,-70,A507
EMLAB,-73,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-60,A507
free_wifi,-67,A507
Novinari,-71,A507
SDZ,-71,A507
EMLAB,-72,A507
eduroam,-72,A507
Vijecnici,-72,A507
predavaonice,-72,A507
fesb-mobile,-73,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
free_wifi,-64,A507
eduroam,-70,A507
SDZ,-70,A507
Vijecnici,-71,A507
predavaonice,-71,A507
Konferencija,-71,A507
Novinari,-72,A507
fesb-mobile,-72,A507
KTOS,-51,A507
DIRECT-A8-HP OfficeJet Pro 8730,-56,A507
free_wifi,-64,A507
Radio Data,-65,A507
EMLAB,-72,A507
eduroam,-72,A507
IoT Lab,-74,A507
dlink-6200,-81,A507
Konferencija,-83,A507
predavaonice,-83,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
free_wifi,-64,A507
Novinari,-70,A507
IoT Lab,-72,A507
EMLAB,-73,A507
eduroam,-73,A507
Vijecnici,-73,A507
fesb-mobile,-73,A507
predavaonice,-73,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
free_wifi,-67,A507
fesb-mobile,-68,A507
predavaonice,-68,A507
Novinari,-69,A507
Vijecnici,-69,A507
Konferencija,-69,A507
SDZ,-70,A507
eduroam,-70,A507
KTOS,-54,A507
DIRECT-A8-HP OfficeJet Pro 8730,-64,A507
Vijecnici,-69,A507
free_wifi,-70,A507
eduroam,-70,A507
Novinari,-70,A507
fesb-mobile,-70,A507
predavaonice,-70,A507
Konferencija,-70,A507
EMLAB,-72,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
eduroam,-67,A507
Vijecnici,-67,A507
predavaonice,-67,A507
Konferencija,-67,A507
Novinari,-68,A507
fesb-mobile,-68,A507
SDZ,-68,A507
free_wifi,-69,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
KTOS,-56,A507
Vijecnici,-67,A507
free_wifi,-68,A507
eduroam,-68,A507
Novinari,-68,A507
fesb-mobile,-69,A507
predavaonice,-71,A507
Konferencija,-71,A507
SDZ,-71,A507
KTOS,-55,A507
DIRECT-A8-HP OfficeJet Pro 8730,-62,A507
fesb-mobile,-66,A507
Konferencija,-66,A507
SDZ,-66,A507
eduroam,-67,A507
Novinari,-67,A507
Vijecnici,-67,A507
predavaonice,-67,A507
free_wifi,-71,A507
DIRECT-A8-HP OfficeJet Pro 8730,-57,A507
KTOS,-59,A507
eduroam,-69,A507
Vijecnici,-70,A507
predavaonice,-70,A507
Konferencija,-70,A507
SDZ,-70,A507
Novinari,-71,A507
fesb-mobile,-71,A507
EMLAB,-76,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-58,A507
free_wifi,-66,A507
EMLAB,-72,A507
Novinari,-72,A507
fesb-mobile,-73,A507
Konferencija,-73,A507
Vijecnici,-74,A507
SDZ,-74,A507
dlink-6200,-75,A507
KTOS,-55,A507
DIRECT-A8-HP OfficeJet Pro 8730,-60,A507
free_wifi,-73,A507
EMLAB,-75,A507
Vijecnici,-75,A507
eduroam,-75,A507
Novinari,-76,A507
predavaonice,-77,A507
Radio Data,-80,A507
IoT Lab,-80,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-64,A507
free_wifi,-66,A507
fesb-mobile,-72,A507
EMLAB,-73,A507
eduroam,-73,A507
Novinari,-73,A507
Vijecnici,-73,A507
predavaonice,-73,A507
SDZ,-73,A507
KTOS,-53,A507
DIRECT-A8-HP OfficeJet Pro 8730,-59,A507
free_wifi,-68,A507
dlink-6200,-75,A507
eduroam,-75,A507
IoT Lab,-78,A507
TesLAB,-79,A507
Priva,-83,A507
Radio Data,-83,A507
predavaonice,-85,A507
DIRECT-A8-HP OfficeJet Pro 8730,-54,A507
KTOS,-61,A507
free_wifi,-64,A507
eduroam,-65,A507
Novinari,-66,A507
IoT Lab,-68,A507
Vijecnici,-68,A507
predavaonice,-68,A507
EMLAB,-69,A507
fesb-mobile,-69,A507
KTOS,-51,A507
DIRECT-A8-HP OfficeJet Pro 8730,-52,A507
free_wifi,-59,A507
Radio Data,-61,A507
EMLAB,-66,A507
IoT Lab,-69,A507
fesb-mobile,-74,A507
Priva,-74,A507
Konferencija,-75,A507
SDZ,-75,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-60,A507
Radio Data,-69,A507
IoT Lab,-70,A507
Priva,-73,A507
Vijecnici,-74,A507
EMLAB,-75,A507
eduroam,-76,A507
Novinari,-76,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-61,A507
Radio Data,-71,A507
Priva,-72,A507
fesb-mobile,-74,A507
EMLAB,-76,A507
Novinari,-76,A507
IoT Lab,-77,A507
Konferencija,-78,A507
KTOS,-52,A507
DIRECT-A8-HP OfficeJet Pro 8730,-53,A507
free_wifi,-63,A507
EMLAB,-69,A507
