ap_id,rssi,room_id
DIRECT-A8-HP OfficeJet Pro 8730,-71,A505
TP-Link_27F9,-72,A505
Priva,-72,A505
eduroam,-72,A505
KTOS,-72,A505
Vijecnici,-74,A505
Novinari,-75,A505
Radio Data,-51,A505
SDZ,-63,A505
eduroam,-64,A505
Novinari,-64,A505
Vijecnici,-64,A505
DUMPInternship2020,-64,A505
fesb-mobile,-64,A505
Konferencija,-64,A505
predavaonice,-65,A505
DIRECT-A8-HP OfficeJet Pro 8730,-68,A505
Radio Data,-53,A505
SDZ,-64,A505
Novinari,-64,A505
DUMPInternship2020,-64,A505
eduroam,-64,A505
Vijecnici,-64,A505
fesb-mobile,-65,A505
predavaonice,-66,A505
DIRECT-A8-HP OfficeJet Pro 8730,-66,A505
Priva,-69,A505
Radio Data,-50,A505
SDZ,-64,A505
Novinari,-64,A505
Vijecnici,-64,A505
DUMPInternship2020,-64,A505
fesb-mobile,-64,A505
predavaonice,-64,A505
eduroam,-65,A505
Priva,-67,A505
DIRECT-A8-HP OfficeJet Pro 8730,-68,A505
Radio Data,-54,A505
Konferencija,-64,A505
DUMPInternship2020,-64,A505
eduroam,-65,A505
Novinari,-65,A505
Vijecnici,-65,A505
predavaonice,-65,A505
SDZ,-65,A505
fesb-mobile,-66,A505
Priva,-69,A505
Radio Data,-52,A505
Novinari,-64,A505
fesb-mobile,-64,A505
predavaonice,-64,A505
DUMPInternship2020,-64,A505
Konferencija,-64,A505
eduroam,-65,A505
Vijecnici,-65,A505
SDZ,-65,A505
Priva,-70,A505
Radio Data,-54,A505
Novinari,-66,A505
Vijecnici,-67,A505
Priva,-68,A505
predavaonice,-68,A505
DUMPInternship2020,-68,A505
fesb-mobile,-69,A505
eduroam,-69,A505
Konferencija,-71,A505
SDZ,-72,A505
Radio Data,-55,A505
Vijecnici,-65,A505
DUMPInternship2020,-65,A505
eduroam,-66,A505
Novinari,-66,A505
fesb-mobile,-67,A505
Konferencija,-67,A505
SDZ,-67,A505
predavaonice,-68,A505
free_wifi,-71,A505
Radio Data,-55,A505
Priva,-68,A505
predavaonice,-68,A505
Vijecnici,-68,A505
SDZ,-68,A505
eduroam,-69,A505
fesb-mobile,-69,A505
Novinari,-70,A505
DUMPInternship2020,-71,A505
Konferencija,-72,A505
Radio Data,-54,A505
eduroam,-66,A505
Novinari,-66,A505
fesb-mobile,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
DUMPInternship2020,-66,A505
SDZ,-66,A505
Vijecnici,-67,A505
DIRECT-A8-HP OfficeJet Pro 8730,-68,A505
Radio Data,-52,A505
Konferencija,-65,A505
fesb-mobile,-66,A505
predavaonice,-66,A505
Vijecnici,-66,A505
SDZ,-66,A505
DUMPInternship2020,-66,A505
eduroam,-67,A505
Novinari,-67,A505
DIRECT-A8-HP OfficeJet Pro 8730,-69,A505
Radio Data,-56,A505
predavaonice,-68,A505
DIRECT-A8-HP OfficeJet Pro 8730,-69,A505
Konferencija,-70,A505
eduroam,-70,A505
Vijecnici,-70,A505
free_wifi,-71,A505
DUMPInternship2020,-71,A505
Novinari,-71,A505
SDZ,-72,A505
Radio Data,-55,A505
Priva,-67,A505
free_wifi,-70,A505
Konferencija,-70,A505
DIRECT-A8-HP OfficeJet Pro 8730,-70,A505
predavaonice,-71,A505
Novinari,-71,A505
fesb-mobile,-73,A505
eduroam,-73,A505
Vijecnici,-73,A505
Radio Data,-52,A505
DIRECT-A8-HP OfficeJet Pro 8730,-70,A505
eduroam,-71,A505
Novinari,-71,A505
Vijecnici,-71,A505
SDZ,-71,A505
free_wifi,-72,A505
DUMPInternship2020,-72,A505
predavaonice,-72,A505
Konferencija,-72,A505
Radio Data,-55,A505
Novinari,-62,A505
DUMPInternship2020,-62,A505
fesb-mobile,-63,A505
predavaonice,-63,A505
Konferencija,-63,A505
SDZ,-63,A505
Vijecnici,-63,A505
eduroam,-64,A505
fesb-mobile,-73,A505
Radio Data,-54,A505
fesb-mobile,-65,A505
Konferencija,-65,A505
SDZ,-65,A505
Vijecnici,-66,A505
predavaonice,-66,A505
DUMPInternship2020,-67,A505
eduroam,-67,A505
Novinari,-68,A505
DIRECT-A8-HP OfficeJet Pro 8730,-68,A505
Radio Data,-58,A505
DIRECT-A8-HP OfficeJet Pro 8730,-67,A505
free_wifi,-68,A505
DUMPInternship2020,-71,A505
Konferencija,-71,A505
eduroam,-72,A505
Novinari,-72,A505
Vijecnici,-72,A505
fesb-mobile,-72,A505
predavaonice,-72,A505
Radio Data,-54,A505
DIRECT-A8-HP OfficeJet Pro 8730,-70,A505
DUMPInternship2020,-71,A505
eduroam,-71,A505
fesb-mobile,-71,A505
Novinari,-71,A505
Vijecnici,-71,A505
predavaonice,-72,A505
Konferencija,-72,A505
TP-Link_27F9,-73,A505
Radio Data,-60,A505
eduroam,-69,A505
fesb-mobile,-69,A505
predavaonice,-69,A505
Konferencija,-69,A505
SDZ,-69,A505
free_wifi,-70,A505
Novinari,-70,A505
Vijecnici,-70,A505
DUMPInternship2020,-70,A505
Radio Data,-50,A505
eduroam,-66,A505
Vijecnici,-66,A505
fesb-mobile,-66,A505
DUMPInternship2020,-67,A505
predavaonice,-67,A505
Novinari,-68,A505
Konferencija,-68,A505
SDZ,-68,A505
DIRECT-A8-HP OfficeJet Pro 8730,-69,A505
Radio Data,-54,A505
fesb-mobile,-72,A505
predavaonice,-72,A505
Konferencija,-72,A505
SDZ,-72,A505
DIRECT-A8-HP OfficeJet Pro 8730,-72,A505
eduroam,-73,A505
Novinari,-73,A505
Vijecnici,-73,A505
DUMPInternship2020,-73,A505
Radio Data,-52,A505
eduroam,-67,A505
Novinari,-67,A505
DUMPInternship2020,-67,A505
fesb-mobile,-67,A505
Konferencija,-67,A505
SDZ,-67,A505
Vijecnici,-68,A505
predavaonice,-68,A505
free_wifi,-73,A505
Radio Data,-51,A505
free_wifi,-66,A505
Vijecnici,-67,A505
Novinari,-68,A505
eduroam,-69,A505
DIRECT-A8-HP OfficeJet Pro 8730,-69,A505
KTOS,-76,A505
eduroam,-81,A505
ktf-hodnik6C1,-82,A505
PFST,-83,A505
Radio Data,-53,A505
Priva,-68,A505
free_wifi,-69,A505
Novinari,-69,A505
DUMPInternship2020,-69,A505
fesb-mobile,-69,A505
Konferencija,-69,A505
SDZ,-69,A505
Vijecnici,-70,A505
predavaonice,-70,A505
Radio Data,-53,A505
SDZ,-66,A505
free_wifi,-67,A505
ktf-hodnik6C1,-73,A505
DUMPInternship2020,-75,A505
KTOS,-75,A505
eduroam,-76,A505
Novinari,-76,A505
Vijecnici,-77,A505
fesb-mobile,-77,A505
Radio Data,-58,A505
fesb-mobile,-66,A505
Vijecnici,-68,A505
SDZ,-68,A505
eduroam,-69,A505
predavaonice,-69,A505
Novinari,-69,A505
DUMPInternship2020,-69,A505
Konferencija,-70,A505
DIRECT-A8-HP OfficeJet Pro 8730,-72,A505
Radio Data,-54,A505
fesb-mobile,-70,A505
Konferencija,-70,A505
eduroam,-71,A505
Novinari,-71,A505
Vijecnici,-71,A505
DUMPInternship2020,-71,A505
predavaonice,-71,A505
SDZ,-71,A505
free_wifi,-72,A505
Radio Data,-59,A505
Priva,-68,A505
eduroam,-68,A505
DUMPInternship2020,-68,A505
fesb-mobile,-68,A505
predavaonice,-68,A505
Konferencija,-68,A505
free_wifi,-69,A505
Vijecnici,-69,A505
Novinari,-69,A505
Radio Data,-56,A505
fesb-mobile,-70,A505
free_wifi,-71,A505
eduroam,-71,A505
DUMPInternship2020,-71,A505
predavaonice,-71,A505
Konferencija,-71,A505
DIRECT-A8-HP OfficeJet Pro 8730,-71,A505
Vijecnici,-72,A505
Novinari,-72,A505
Radio Data,-55,A505
free_wifi,-67,A505
eduroam,-68,A505
predavaonice,-68,A505
SDZ,-68,A505
Priva,-69,A505
DUMPInternship2020,-69,A505
Novinari,-69,A505
Vijecnici,-69,A505
fesb-mobile,-69,A505
Radio Data,-56,A505
eduroam,-66,A505
free_wifi,-67,A505
Novinari,-67,A505
Vijecnici,-67,A505
DUMPInternship2020,-67,A505
fesb-mobile,-67,A505
Konferencija,-67,A505
SDZ,-67,A505
predavaonice,-68,A505
Radio Data,-56,A505
DUMPInternship2020,-66,A505
Novinari,-67,A505
eduroam,-68,A505
Vijecnici,-68,A505
free_wifi,-73,A505
DIRECT-A8-HP OfficeJet Pro 8730,-73,A505
Priva,-75,A505
KTOS,-75,A505
EMLAB,-80,A505
Radio Data,-54,A505
Novinari,-67,A505
fesb-mobile,-68,A505
eduroam,-69,A505
Vijecnici,-69,A505
Konferencija,-69,A505
SDZ,-69,A505
DUMPInternship2020,-70,A505
predavaonice,-70,A505
free_wifi,-72,A505
Radio Data,-51,A505
Konferencija,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
predavaonice,-67,A505
SDZ,-67,A505
eduroam,-67,A505
Novinari,-67,A505
fesb-mobile,-67,A505
free_wifi,-72,A505
Radio Data,-54,A505
predavaonice,-66,A505
eduroam,-66,A505
Konferencija,-66,A505
Vijecnici,-66,A505
Novinari,-67,A505
DUMPInternship2020,-67,A505
SDZ,-67,A505
fesb-mobile,-67,A505
free_wifi,-69,A505
Radio Data,-55,A505
fesb-mobile,-67,A505
predavaonice,-67,A505
eduroam,-68,A505
Novinari,-68,A505
Vijecnici,-68,A505
DUMPInternship2020,-68,A505
Konferencija,-68,A505
SDZ,-68,A505
free_wifi,-70,A505
Radio Data,-56,A505
Vijecnici,-66,A505
Novinari,-66,A505
DUMPInternship2020,-66,A505
predavaonice,-66,A505
SDZ,-66,A505
eduroam,-67,A505
fesb-mobile,-67,A505
Konferencija,-67,A505
free_wifi,-70,A505
Radio Data,-55,A505
Novinari,-67,A505
eduroam,-68,A505
fesb-mobile,-68,A505
predavaonice,-68,A505
free_wifi,-69,A505
DUMPInternship2020,-69,A505
Vijecnici,-69,A505
Konferencija,-69,A505
SDZ,-69,A505
Radio Data,-56,A505
SDZ,-65,A505
eduroam,-65,A505
Novinari,-65,A505
Vijecnici,-65,A505
fesb-mobile,-65,A505
DUMPInternship2020,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
Priva,-67,A505
Radio Data,-55,A505
fesb-mobile,-63,A505
predavaonice,-63,A505
eduroam,-63,A505
Novinari,-63,A505
Konferencija,-63,A505
Vijecnici,-63,A505
DUMPInternship2020,-63,A505
SDZ,-63,A505
Priva,-69,A505
Radio Data,-52,A505
SDZ,-68,A505
Priva,-70,A505
DUMPInternship2020,-70,A505
Vijecnici,-70,A505
predavaonice,-70,A505
Konferencija,-70,A505
eduroam,-71,A505
Novinari,-71,A505
fesb-mobile,-71,A505
Radio Data,-51,A505
SDZ,-67,A505
eduroam,-67,A505
Novinari,-67,A505
fesb-mobile,-67,A505
predavaonice,-67,A505
Konferencija,-67,A505
Vijecnici,-69,A505
DUMPInternship2020,-69,A505
Priva,-70,A505
Radio Data,-56,A505
Konferencija,-68,A505
SDZ,-68,A505
eduroam,-68,A505
Vijecnici,-68,A505
fesb-mobile,-68,A505
predavaonice,-69,A505
DUMPInternship2020,-69,A505
Novinari,-70,A505
free_wifi,-73,A505
Radio Data,-55,A505
SDZ,-67,A505
eduroam,-68,A505
predavaonice,-68,A505
DUMPInternship2020,-68,A505
fesb-mobile,-69,A505
Novinari,-69,A505
Vijecnici,-69,A505
Konferencija,-69,A505
free_wifi,-73,A505
Radio Data,-55,A505
Vijecnici,-65,A505
DUMPInternship2020,-65,A505
fesb-mobile,-65,A505
Konferencija,-65,A505
eduroam,-66,A505
Novinari,-66,A505
predavaonice,-66,A505
SDZ,-66,A505
Priva,-69,A505
Radio Data,-56,A505
Priva,-66,A505
eduroam,-69,A505
Novinari,-69,A505
Vijecnici,-69,A505
DUMPInternship2020,-69,A505
fesb-mobile,-69,A505
predavaonice,-69,A505
free_wifi,-71,A505
KTOS,-71,A505
Radio Data,-63,A505
eduroam,-65,A505
fesb-mobile,-67,A505
predavaonice,-68,A505
Novinari,-68,A505
SDZ,-68,A505
DIRECT-A8-HP OfficeJet Pro 8730,-68,A505
KTOS,-68,A505
Konferencija,-69,A505
Vijecnici,-69,A505
Radio Data,-63,A505
fesb-mobile,-64,A505
predavaonice,-64,A505
Konferencija,-64,A505
eduroam,-64,A505
Novinari,-64,A505
Vijecnici,-64,A505
SDZ,-65,A505
DUMPInternship2020,-65,A505
free_wifi,-71,A505
Radio Data,-62,A505
DUMPInternship2020,-64,A505
fesb-mobile,-64,A505
predavaonice,-64,A505
Konferencija,-65,A505
SDZ,-65,A505
eduroam,-65,A505
Novinari,-65,A505
Vijecnici,-65,A505
free_wifi,-69,A505
eduroam,-61,A505
DUMPInternship2020,-64,A505
fesb-mobile,-64,A505
predavaonice,-64,A505
SDZ,-64,A505
Novinari,-64,A505
Radio Data,-65,A505
Konferencija,-65,A505
Vijecnici,-65,A505
free_wifi,-69,A505
Radio Data,-63,A505
eduroam,-64,A505
Novinari,-64,A505
Vijecnici,-64,A505
predavaonice,-64,A505
SDZ,-65,A505
DUMPInternship2020,-65,A505
fesb-mobile,-65,A505
Konferencija,-65,A505
free_wifi,-69,A505
predavaonice,-64,A505
Konferencija,-64,A505
DUMPInternship2020,-64,A505
eduroam,-65,A505
fesb-mobile,-65,A505
Novinari,-65,A505
SDZ,-65,A505
free_wifi,-66,A505
Vijecnici,-66,A505
Radio Data,-68,A505
Vijecnici,-60,A505
Radio Data,-61,A505
eduroam,-65,A505
DUMPInternship2020,-65,A505
Novinari,-65,A505
fesb-mobile,-65,A505
predavaonice,-65,A505
Konferencija,-65,A505
SDZ,-65,A505
free_wifi,-68,A505
Radio Data,-58,A505
free_wifi,-66,A505
eduroam,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
predavaonice,-66,A505
Novinari,-67,A505
fesb-mobile,-67,A505
Konferencija,-67,A505
SDZ,-67,A505
free_wifi,-65,A505
eduroam,-65,A505
Konferencija,-65,A505
Novinari,-65,A505
DUMPInternship2020,-65,A505
fesb-mobile,-65,A505
Vijecnici,-65,A505
predavaonice,-65,A505
SDZ,-65,A505
Priva,-72,A505
free_wifi,-65,A505
Radio Data,-67,A505
Novinari,-67,A505
eduroam,-68,A505
Vijecnici,-68,A505
DUMPInternship2020,-68,A505
fesb-mobile,-68,A505
predavaonice,-68,A505
SDZ,-69,A505
EMLAB,-75,A505
Radio Data,-63,A505
eduroam,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
fesb-mobile,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
SDZ,-66,A505
Novinari,-67,A505
free_wifi,-68,A505
Radio Data,-61,A505
free_wifi,-65,A505
predavaonice,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
eduroam,-67,A505
Konferencija,-67,A505
Novinari,-67,A505
SDZ,-67,A505
fesb-mobile,-67,A505
free_wifi,-65,A505
fesb-mobile,-65,A505
predavaonice,-65,A505
Konferencija,-65,A505
SDZ,-65,A505
Novinari,-65,A505
Vijecnici,-65,A505
DUMPInternship2020,-65,A505
eduroam,-66,A505
Radio Data,-67,A505
Radio Data,-63,A505
free_wifi,-64,A505
predavaonice,-65,A505
Novinari,-65,A505
fesb-mobile,-66,A505
eduroam,-66,A505
Konferencija,-66,A505
SDZ,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
eduroam,-65,A505
free_wifi,-66,A505
Novinari,-66,A505
Radio Data,-66,A505
Vijecnici,-66,A505
DUMPInternship2020,-66,A505
fesb-mobile,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
SDZ,-66,A505
Radio Data,-63,A505
free_wifi,-64,A505
Novinari,-64,A505
DUMPInternship2020,-64,A505
eduroam,-65,A505
fesb-mobile,-65,A505
predavaonice,-65,A505
Konferencija,-65,A505
SDZ,-65,A505
Vijecnici,-66,A505
Radio Data,-62,A505
free_wifi,-66,A505
Konferencija,-68,A505
eduroam,-68,A505
SDZ,-68,A505
Vijecnici,-68,A505
DUMPInternship2020,-68,A505
fesb-mobile,-68,A505
predavaonice,-68,A505
Novinari,-69,A505
Radio Data,-63,A505
SDZ,-66,A505
free_wifi,-67,A505
predavaonice,-67,A505
DUMPInternship2020,-67,A505
Konferencija,-67,A505
fesb-mobile,-67,A505
eduroam,-67,A505
Novinari,-67,A505
Vijecnici,-67,A505
Radio Data,-63,A505
Vijecnici,-65,A505
SDZ,-65,A505
eduroam,-66,A505
Novinari,-66,A505
DUMPInternship2020,-66,A505
fesb-mobile,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
free_wifi,-68,A505
Radio Data,-64,A505
fesb-mobile,-65,A505
Novinari,-65,A505
Vijecnici,-65,A505
DUMPInternship2020,-66,A505
predavaonice,-66,A505
Konferencija,-66,A505
SDZ,-66,A505
eduroam,-66,A505
Priva,-73,A505
eduroam,-67,A505
Novinari,-67,A505
Vijecnici,-67,A505
DUMPInternship2020,-67,A505
fesb-mobile,-67,A505
predavaonice,-67,A505
Konferencija,-67,A505
SDZ,-68,A505
free_wifi,-69,A505
Radio Data,-71,A505
Radio Data,-57,A505
DIRECT-A8-HP OfficeJet Pro 8730,-67,A505
Konferencija,-69,A505
eduroam,-71,A505
Novinari,-71,A505
KTOS,-71,A505
free_wifi,-73,A505
Vijecnici,-73,A505
predavaonice,-73,A505
SDZ,-73,A505
Radio Data,-58,A505
KTOS,-66,A505
DIRECT-A8-HP OfficeJet Pro 8730,-70,A505
Konferencija,-71,A505
Novinari,-71,A505
fesb-mobile,-72,A505
free_wifi,-73,A505
DUMPInternship2020,-73,A505
SDZ,-73,A505
predavaonice,-73,A505
Radio Data,-58,A505
TP-Link_27F9,-74,A505
predavaonice,-74,A505
eduroam,-76,A505
Konferencija,-77,A505
DIRECT-A8-HP OfficeJet Pro 8730,-77,A505
KTOS,-77,A505
Vijecnici,-80,A505
SDZ,-82,A505
Novinari,-82,A505
Radio Data,-60,A505
Priva,-72,A505
KTOS,-73,A505
DIRECT-A8-HP OfficeJet Pro 8730,-74,A505
free_wifi,-75,A505
DUMPInternship2020,-77,A505
fesb-mobile,-77,A505
predavaonice,-77,A505
SDZ,-77,A505
predavaonice,-78,A505
Radio Data,-57,A505
Priva,-68,A505
eduroam,-74,A505
DUMPInternship2020,-76,A505
DIRECT-A8-HP OfficeJet Pro 8730,-76,A505
eduroam,-78,A505
fesb-mobile,-78,A505
DUMPInternship2020,-78,A505
Novinari,-78,A505
Vijecnici,-78,A505
Radio Data,-55,A505
Priva,-71,A505
predavaonice,-76,A505
Novinari,-76,A505
DUMPInternship2020,-77,A505
eduroam,-77,A505
Vijecnici,-77,A505
DIRECT-A8-HP OfficeJet Pro 8730,-77,A505
SDZ,-78,A505
TP-Link_27F9,-78,A505
Radio Data,-56,A505
Priva,-72,A505
KTOS,-72,A505
eduroam,-73,A505
DUMPInternship2020,-73,A505
Konferencija,-74,A505
DIRECT-A8-HP OfficeJet Pro 8730,-74,A505
predavaonice,-75,A505
Novinari,-76,A505
Vijecnici,-76,A505
Radio Data,-59,A505
Priva,-72,A505
DIRECT-A8-HP OfficeJet Pro 8730,-73,A505
eduroam,-74,A505
SDZ,-74,A505
KTOS,-74,A505
TP-Link_27F9,-76,A505
DUMPInternship2020,-76,A505
predavaonice,-76,A505
Konferencija,-76,A505
Radio Data,-54,A505
Novinari,-73,A505
Vijecnici,-73,A505
eduroam,-74,A505
Konferencija,-74,A505
fesb-mobile,-74,A505
predavaonice,-74,A505
Priva,-75,A505
SDZ,-75,A505
DUMPInternship2020,-75,A505
Radio Data,-56,A505
fesb-mobile,-68,A505
Priva,-71,A505
KTOS,-72,A505
eduroam,-73,A505
Novinari,-73,A505
DUMPInternship2020,-73,A505
Vijecnici,-74,A505
Vijecnici,-74,A505
predavaonice,-74,A505
Radio Data,-55,A505
Priva,-71,A505
KTOS,-72,A505
DIRECT-A8-HP OfficeJet Pro 8730,-72,A505
TP-Link_27F9,-73,A505
Konferencija,-73,A505
SDZ,-73,A505
eduroam,-74,A505
Novinari,-74,A505
Vijecnici,-74,A505
Radio Data,-58,A505
Priva,-68,A505
TP-Link_27F9,-75,A505
DIRECT-A8-HP OfficeJet Pro 8730,-75,A505
eduroam,-77,A505
predavaonice,-78,A505
EMLAB,-78,A505
KTOS,-78,A505
fesb-mobile,-79,A505
DUMPInternship2020,-79,A505
Radio Data,-56,A505
Priva,-69,A505
SDZ,-69,A505
eduroam,-69,A505
Vijecnici,-70,A505
DUMPInternship2020,-70,A505
predavaonice,-70,A505
fesb-mobile,-71,A505
fesb-mobile,-71,A505
Konferencija,-71,A505
Radio Data,-56,A505
eduroam,-70,A505
Vijecnici,-70,A505
Priva,-71,A505
Novinari,-71,A505
DUMPInternship2020,-71,A505
fesb-mobile,-72,A505
predavaonice,-72,A505
Konferencija,-72,A505
SDZ,-72,A505
Radio Data,-58,A505
Vijecnici,-70,A505
eduroam,-70,A505
Novinari,-70,A505
DUMPInternship2020,-70,A505
fesb-mobile,-70,A505
SDZ,-70,A505
predavaonice,-71,A505
Konferencija,-71,A505
DIRECT-A8-HP OfficeJet Pro 8730,-71,A505
Radio Data,-59,A505
Priva,-71,A505
Novinari,-71,A505
DUMPInternship2020,-71,A505
DIRECT-A8-HP OfficeJet Pro 8730,-71,A505
Vijecnici,-72,A505
Konferencija,-72,A505
eduroam,-73,A505
fesb-mobile,-73,A505
predavaonice,-73,A505
Radio Data,-56,A505
Priva,-69,A505
TP-Link_27F9,-71,A505
DIRECT-A8-HP OfficeJet Pro 8730,-73,A505
Novinari,-75,A505
predavaonice,-75,A505
Konferencija,-75,A505
Vijecnici,-75,A505
fesb-mobile,-75,A505
eduroam,-76,A505
Radio Data,-56,A505
Priva,-68,A505
DUMPInternship2020,-71,A505
Novinari,-72,A505
Konferencija,-73,A505
Vijecnici,-73,A505
fesb-mobile,-73,A505
eduroam,-74,A505
predavaonice,-74,A505
SDZ,-74,A505
Radio Data,-61,A505
Priva,-68,A505
KTOS,-71,A505
free_wifi,-74,A505
DIRECT-A8-HP OfficeJet Pro 8730,-74,A505
eduroam,-76,A505
DUMPInternship2020,-76,A505
fesb-mobile,-77,A505
SDZ,-77,A505
Novinari,-77,A505
Radio Data,-63,A505
Priva,-69,A505
DIRECT-A8-HP OfficeJet Pro 8730,-69,A505
DUMPInternship2020,-75,A505
SDZ,-75,A505
Novinari,-75,A505
Vijecnici,-75,A505
eduroam,-75,A505
Novinari,-75,A505
Konferencija,-76,A505
Radio Data,-56,A505
free_wifi,-65,A505
Priva,-69,A505
eduroam,-71,A505
DIRECT-A8-HP OfficeJet Pro 8730,-71,A505
Novinari,-72,A505
DUMPInternship2020,-72,A505
fesb-mobile,-72,A505
Konferencija,-72,A505
TP-Link_27F9,-73,A505
Radio Data,-61,A505
